anchor_id,positive_id,negative_id
eccDNABase_000889293,CircleBaseV2_002838292,eccDNABase_000537271
eccDNABase_000823331,CircleBaseV2_000027963,eccDNABase_000524096
eccDNABase_000007260,eccDNABase_000010605,eccDNABase_000790081
eccDNABase_000014345,eccDNABase_000010604,eccDNABase_000808914
eccDNABase_000011110,eccDNABase_000060813,CircleBaseV2_002858573
eccDNABase_000512329,eccDNABase_000009940,CircleBaseV2_002812434
eccDNABase_000793014,eccDNABase_000583823,eccDNABase_000530864
eccDNABase_000109473,eccDNABase_000010605,eccDNABase_000839677
eccDNABase_000014766,CircleBaseV2_003023040,eccDNABase_000668035
CircleBaseV2_002863485,CircleBaseV2_002892064,eccDNABase_000010922
CircleBaseV2_002813192,CircleBaseV2_002783883,eccDNABase_000446552
CircleBaseV2_003023044,CircleBaseV2_002988641,CircleBaseV2_003032652
eccDNABase_000016221,CircleBaseV2_003066316,CircleBaseV2_002772848
eccDNABase_000014823,eccDNABase_000010789,eccDNABase_000905251
eccDNABase_000622292,CircleBaseV2_002763425,eccDNABase_000015515
eccDNABase_000838167,CircleBaseV2_002890030,eccDNABase_000014506
eccDNABase_000523969,eccDNABase_000442056,eccDNABase_000691488
eccDNABase_000648000,CircleBaseV2_002794079,eccDNABase_000518583
CircleBaseV2_002826068,CircleBaseV2_000033123,eccDNABase_000446506
eccDNABase_000442282,CircleBaseV2_003015540,CircleBaseV2_002826901
eccDNABase_000451441,eccDNABase_000014605,CircleBaseV2_000000720
eccDNABase_000012355,eccDNABase_000000174,eccDNABase_000614188
eccDNABase_000557750,eccDNABase_000450382,eccDNABase_000587434
eccDNABase_000796394,CircleBaseV2_000023875,eccDNABase_000524540
CircleBaseV2_003054478,eccDNABase_000537379,CircleBaseV2_000024285
eccDNABase_000530460,eccDNABase_000014142,eccDNABase_000612679
CircleBaseV2_002886436,CircleBaseV2_002883109,eccDNABase_000012919
CircleBaseV2_000028086,eccDNABase_000714126,eccDNABase_000817645
CircleBaseV2_002809131,eccDNABase_000841228,eccDNABase_000455473
eccDNABase_000873611,eccDNABase_000013710,eccDNABase_000597327
eccDNABase_000009996,eccDNABase_000000160,CircleBaseV2_002854862
CircleBaseV2_003021821,eccDNABase_000071435,eccDNABase_000623320
eccDNABase_000538630,eccDNABase_000542461,eccDNABase_000831419
CircleBaseV2_003041729,CircleBaseV2_002899888,CircleBaseV2_003023040
eccDNABase_000010016,CircleBaseV2_002990665,CircleBaseV2_002897906
eccDNABase_000697061,CircleBaseV2_003048367,eccDNABase_000012919
eccDNABase_000686461,eccDNABase_000598166,eccDNABase_000874536
CircleBaseV2_000033283,CircleBaseV2_002877785,eccDNABase_000022394
eccDNABase_000436672,eccDNABase_000450699,CircleBaseV2_002795111
eccDNABase_000443468,eccDNABase_000013710,eccDNABase_000715525
eccDNABase_000016297,eccDNABase_000439848,CircleBaseV2_002850346
CircleBaseV2_002833147,eccDNABase_000581927,eccDNABase_000886781
eccDNABase_000010605,CircleBaseV2_003054444,eccDNABase_000627372
CircleBaseV2_000033641,eccDNABase_000713329,eccDNABase_000913103
eccDNABase_000535976,eccDNABase_000892297,eccDNABase_000708598
CircleBaseV2_000051095,eccDNABase_000597212,eccDNABase_000016108
CircleBaseV2_003030320,eccDNABase_000830221,eccDNABase_000538169
eccDNABase_000606866,eccDNABase_000584189,eccDNABase_000011670
eccDNABase_000902084,CircleBaseV2_002857915,eccDNABase_000002518
eccDNABase_000009989,eccDNABase_000439204,CircleBaseV2_002889239
CircleBaseV2_000034752,eccDNABase_000893358,CircleBaseV2_002799469
eccDNABase_000016036,eccDNABase_000013511,CircleBaseV2_002836003
eccDNABase_000439015,eccDNABase_000001992,CircleBaseV2_003028632
CircleBaseV2_002832425,eccDNABase_000787066,eccDNABase_000447338
eccDNABase_000900368,CircleBaseV2_002897867,CircleBaseV2_003054777
eccDNABase_000016183,eccDNABase_000442293,eccDNABase_000618907
eccDNABase_000787535,eccDNABase_000903645,eccDNABase_000002136
eccDNABase_000455439,eccDNABase_000013726,CircleBaseV2_000059188
eccDNABase_000010605,eccDNABase_000530869,CircleBaseV2_002825390
eccDNABase_000824231,CircleBaseV2_002770863,eccDNABase_000539111
CircleBaseV2_000010025,eccDNABase_000603770,eccDNABase_000441966
eccDNABase_000673402,CircleBaseV2_003045035,eccDNABase_000012350
eccDNABase_000455445,eccDNABase_000892339,CircleBaseV2_002885055
CircleBaseV2_000023595,CircleBaseV2_002867748,CircleBaseV2_000035219
eccDNABase_000439935,eccDNABase_000530598,CircleBaseV2_002880606
eccDNABase_000551068,CircleBaseV2_000044146,eccDNABase_000803824
eccDNABase_000014389,eccDNABase_000874555,eccDNABase_000841607
CircleBaseV2_002872849,eccDNABase_000579800,CircleBaseV2_000057818
eccDNABase_000894953,CircleBaseV2_002897798,CircleBaseV2_002977147
eccDNABase_000538234,eccDNABase_000010789,CircleBaseV2_002789488
eccDNABase_000761875,CircleBaseV2_000051436,eccDNABase_000014533
eccDNABase_000013387,eccDNABase_000011254,eccDNABase_000704072
CircleBaseV2_000022414,eccDNABase_000535976,CircleBaseV2_002829298
eccDNABase_000538997,eccDNABase_000530942,CircleBaseV2_002759134
eccDNABase_000662282,CircleBaseV2_002816087,CircleBaseV2_000055625
eccDNABase_000016221,eccDNABase_000535976,eccDNABase_000590766
eccDNABase_000439671,eccDNABase_000442186,eccDNABase_000611538
CircleBaseV2_002991793,eccDNABase_000443506,eccDNABase_000590215
eccDNABase_000012322,eccDNABase_000013941,eccDNABase_000905376
eccDNABase_000710945,eccDNABase_000790509,eccDNABase_000514816
CircleBaseV2_003031785,CircleBaseV2_002874297,eccDNABase_000531066
CircleBaseV2_003067334,eccDNABase_000013021,eccDNABase_000677142
eccDNABase_000008550,eccDNABase_000455472,eccDNABase_000585039
eccDNABase_000016296,eccDNABase_000014533,CircleBaseV2_002793976
eccDNABase_000637321,eccDNABase_000687737,CircleBaseV2_000020015
CircleBaseV2_002856810,eccDNABase_000604651,eccDNABase_000446559
eccDNABase_000577257,CircleBaseV2_000007052,eccDNABase_000443494
CircleBaseV2_002857128,eccDNABase_000641474,CircleBaseV2_003014121
eccDNABase_000439447,eccDNABase_000530501,eccDNABase_000685413
eccDNABase_000686773,CircleBaseV2_000040402,eccDNABase_000010949
eccDNABase_000016221,eccDNABase_000523894,CircleBaseV2_003046857
eccDNABase_000062126,eccDNABase_000009993,eccDNABase_000446127
CircleBaseV2_002759366,CircleBaseV2_000049843,CircleBaseV2_003018686
eccDNABase_000827458,eccDNABase_000908988,eccDNABase_000438684
eccDNABase_000010011,CircleBaseV2_000038233,CircleBaseV2_002860971
eccDNABase_000439749,eccDNABase_000011614,CircleBaseV2_003047673
eccDNABase_000716772,CircleBaseV2_002819386,eccDNABase_000530385
CircleBaseV2_003055183,CircleBaseV2_003055256,CircleBaseV2_002775316
CircleBaseV2_002874926,CircleBaseV2_002902641,eccDNABase_000441978
CircleBaseV2_002762141,CircleBaseV2_003044509,eccDNABase_000006556
eccDNABase_000628469,eccDNABase_000904247,CircleBaseV2_002992751
eccDNABase_000676081,CircleBaseV2_002895301,eccDNABase_000500838
eccDNABase_000824459,eccDNABase_000801125,eccDNABase_000887565
eccDNABase_000804642,CircleBaseV2_003047747,eccDNABase_000535978
eccDNABase_000577788,eccDNABase_000830554,CircleBaseV2_003012228
CircleBaseV2_003047166,eccDNABase_000656573,eccDNABase_000010007
eccDNABase_000530429,eccDNABase_000436786,CircleBaseV2_000000126
CircleBaseV2_000044319,eccDNABase_000452991,eccDNABase_000455436
eccDNABase_000874443,eccDNABase_000007548,CircleBaseV2_003042359
CircleBaseV2_002853626,CircleBaseV2_002846397,eccDNABase_000571059
eccDNABase_000535976,eccDNABase_000530908,CircleBaseV2_003032046
eccDNABase_000822850,eccDNABase_000767216,eccDNABase_000535976
eccDNABase_000668420,CircleBaseV2_000046374,eccDNABase_000892551
CircleBaseV2_003031753,CircleBaseV2_002837918,eccDNABase_000524159
eccDNABase_000873613,eccDNABase_000011385,CircleBaseV2_002788063
CircleBaseV2_002781802,CircleBaseV2_002772434,eccDNABase_000569379
eccDNABase_000016276,eccDNABase_000535462,eccDNABase_000622665
eccDNABase_000823955,CircleBaseV2_002803538,CircleBaseV2_003068092
eccDNABase_000015218,CircleBaseV2_003054851,eccDNABase_000896457
eccDNABase_000537363,eccDNABase_000455435,CircleBaseV2_002841832
CircleBaseV2_000037334,CircleBaseV2_002830589,eccDNABase_000013912
eccDNABase_000015265,eccDNABase_000530506,eccDNABase_000911027
eccDNABase_000842790,eccDNABase_000691649,eccDNABase_000537372
eccDNABase_000000300,eccDNABase_000532514,CircleBaseV2_002885301
CircleBaseV2_002860991,CircleBaseV2_000061314,eccDNABase_000087858
eccDNABase_000530567,eccDNABase_000014565,CircleBaseV2_003043362
CircleBaseV2_003038193,CircleBaseV2_000008771,CircleBaseV2_002990668
eccDNABase_000286794,eccDNABase_000535978,CircleBaseV2_000008459
eccDNABase_000638244,eccDNABase_000835324,CircleBaseV2_002950745
eccDNABase_000002552,eccDNABase_000874444,CircleBaseV2_002796180
eccDNABase_000455478,eccDNABase_000537212,eccDNABase_000794534
eccDNABase_000439587,eccDNABase_000013569,CircleBaseV2_002883137
eccDNABase_000841870,eccDNABase_000840198,eccDNABase_000573681
CircleBaseV2_002839145,eccDNABase_000667281,eccDNABase_000530864
eccDNABase_000696851,CircleBaseV2_000024215,eccDNABase_000530454
eccDNABase_000598410,eccDNABase_000900312,eccDNABase_000014529
eccDNABase_000016036,eccDNABase_000451387,eccDNABase_000810879
CircleBaseV2_002862858,eccDNABase_000658342,CircleBaseV2_002995385
CircleBaseV2_003036113,CircleBaseV2_000056113,eccDNABase_000013570
eccDNABase_000907111,CircleBaseV2_002892554,eccDNABase_000111536
eccDNABase_000628558,CircleBaseV2_002761400,eccDNABase_000007324
CircleBaseV2_002835982,CircleBaseV2_002831551,eccDNABase_000012939
eccDNABase_000594634,CircleBaseV2_003044458,eccDNABase_000537386
CircleBaseV2_000012841,eccDNABase_000572080,CircleBaseV2_000005196
eccDNABase_000574313,eccDNABase_000008090,CircleBaseV2_002793014
eccDNABase_000530567,eccDNABase_000010789,eccDNABase_000608902
CircleBaseV2_002798486,CircleBaseV2_000016770,eccDNABase_000014192
eccDNABase_000080812,eccDNABase_000443472,eccDNABase_000622831
eccDNABase_000886781,eccDNABase_000446285,CircleBaseV2_002836361
CircleBaseV2_003028280,eccDNABase_000816483,eccDNABase_000451367
eccDNABase_000025687,CircleBaseV2_001215439,CircleBaseV2_002811961
eccDNABase_000903072,CircleBaseV2_003048049,eccDNABase_000530275
eccDNABase_000110107,eccDNABase_000543638,CircleBaseV2_003045050
eccDNABase_000738272,eccDNABase_000873584,eccDNABase_000667218
CircleBaseV2_002828704,CircleBaseV2_000033139,eccDNABase_000014713
eccDNABase_000014512,eccDNABase_000013446,eccDNABase_000662875
eccDNABase_000681445,eccDNABase_000604356,eccDNABase_000572428
eccDNABase_000911526,CircleBaseV2_002886005,eccDNABase_000451466
eccDNABase_000037752,eccDNABase_000002684,eccDNABase_000666514
eccDNABase_000008251,eccDNABase_000530420,CircleBaseV2_002797788
eccDNABase_000530558,CircleBaseV2_003054553,eccDNABase_000713405
eccDNABase_000898143,eccDNABase_000665750,eccDNABase_000887373
eccDNABase_000438694,eccDNABase_000500254,eccDNABase_000889958
eccDNABase_000016221,eccDNABase_000031935,eccDNABase_000621128
eccDNABase_000842521,CircleBaseV2_002840483,CircleBaseV2_002961874
eccDNABase_000912147,eccDNABase_000455437,CircleBaseV2_002790598
eccDNABase_000712920,CircleBaseV2_002838892,eccDNABase_000001505
CircleBaseV2_002944058,CircleBaseV2_003054370,CircleBaseV2_000009630
eccDNABase_000015665,eccDNABase_000723805,CircleBaseV2_003028377
eccDNABase_000460062,eccDNABase_000015978,CircleBaseV2_002796595
eccDNABase_000808399,CircleBaseV2_003042136,eccDNABase_000009992
eccDNABase_000873583,eccDNABase_000013318,eccDNABase_000803794
eccDNABase_000790845,eccDNABase_000841327,eccDNABase_000530522
eccDNABase_000013756,eccDNABase_000570782,eccDNABase_000903220
eccDNABase_000889966,eccDNABase_000706030,eccDNABase_000015580
eccDNABase_000013726,eccDNABase_000016036,eccDNABase_000799109
CircleBaseV2_002839375,CircleBaseV2_002772493,eccDNABase_000092819
CircleBaseV2_002807967,CircleBaseV2_002858284,eccDNABase_000015351
CircleBaseV2_002806956,CircleBaseV2_002781598,eccDNABase_000317038
eccDNABase_000439524,eccDNABase_000533744,CircleBaseV2_002834318
eccDNABase_000016180,eccDNABase_000015351,eccDNABase_000609073
CircleBaseV2_000023987,eccDNABase_000902240,eccDNABase_000510935
CircleBaseV2_002876837,CircleBaseV2_002848990,eccDNABase_000016126
eccDNABase_000562811,eccDNABase_000010605,eccDNABase_000670471
CircleBaseV2_002780478,eccDNABase_000601906,eccDNABase_000501948
eccDNABase_000013726,CircleBaseV2_000989605,CircleBaseV2_002833805
eccDNABase_000014088,eccDNABase_000817638,eccDNABase_000801790
CircleBaseV2_002819301,CircleBaseV2_002832456,eccDNABase_000777110
eccDNABase_000895312,eccDNABase_000662626,eccDNABase_000002207
eccDNABase_000455477,eccDNABase_000099536,CircleBaseV2_000059415
CircleBaseV2_003067050,eccDNABase_000889945,eccDNABase_000873546
eccDNABase_000014836,eccDNABase_000010980,eccDNABase_000906823
CircleBaseV2_002876741,CircleBaseV2_002763537,CircleBaseV2_003067334
eccDNABase_000015367,eccDNABase_000894732,eccDNABase_000595266
eccDNABase_000530434,CircleBaseV2_000002222,eccDNABase_000603050
CircleBaseV2_000018076,CircleBaseV2_003055191,CircleBaseV2_002780518
eccDNABase_000567212,eccDNABase_000016027,CircleBaseV2_002866164
CircleBaseV2_002990681,eccDNABase_000873584,CircleBaseV2_002824236
eccDNABase_000016027,eccDNABase_000537380,CircleBaseV2_002817188
eccDNABase_000886781,eccDNABase_000000570,eccDNABase_000889516
eccDNABase_000013263,eccDNABase_000525881,eccDNABase_000902794
CircleBaseV2_003024200,CircleBaseV2_002793199,eccDNABase_000817639
CircleBaseV2_002820327,CircleBaseV2_002812001,CircleBaseV2_003054445
CircleBaseV2_002899093,CircleBaseV2_002833535,eccDNABase_000574007
CircleBaseV2_002768329,eccDNABase_000632966,CircleBaseV2_003023042
eccDNABase_000070307,eccDNABase_000059261,CircleBaseV2_002839124
eccDNABase_000874785,eccDNABase_000648082,eccDNABase_000014531
CircleBaseV2_000052955,eccDNABase_000829333,eccDNABase_000013240
eccDNABase_000628745,eccDNABase_000591001,eccDNABase_000010605
CircleBaseV2_000016768,eccDNABase_000537377,CircleBaseV2_002881051
CircleBaseV2_003046059,eccDNABase_000843409,eccDNABase_000010605
eccDNABase_000756815,eccDNABase_000804629,CircleBaseV2_003054872
CircleBaseV2_002839505,CircleBaseV2_002766655,CircleBaseV2_000005815
CircleBaseV2_003054411,eccDNABase_000447102,CircleBaseV2_002884367
CircleBaseV2_003039633,CircleBaseV2_002824060,eccDNABase_000137302
CircleBaseV2_003023038,CircleBaseV2_003055254,eccDNABase_000796729
eccDNABase_000718020,CircleBaseV2_002901223,eccDNABase_000016264
eccDNABase_000011130,eccDNABase_000913242,eccDNABase_000886279
eccDNABase_000828578,CircleBaseV2_002871976,CircleBaseV2_003055254
CircleBaseV2_000031883,CircleBaseV2_000054782,eccDNABase_000896373
CircleBaseV2_003054438,CircleBaseV2_003054449,CircleBaseV2_002807470
CircleBaseV2_002859855,eccDNABase_000708750,eccDNABase_000442254
CircleBaseV2_002876349,eccDNABase_000613282,eccDNABase_000886781
eccDNABase_000886781,eccDNABase_000530566,eccDNABase_000444285
eccDNABase_000873591,eccDNABase_000012919,eccDNABase_000898199
eccDNABase_000660286,eccDNABase_000695919,eccDNABase_000537371
eccDNABase_000443513,CircleBaseV2_002974065,eccDNABase_000656445
CircleBaseV2_002803933,CircleBaseV2_002823410,eccDNABase_000443483
eccDNABase_000016036,eccDNABase_000016221,CircleBaseV2_002767153
CircleBaseV2_002811096,eccDNABase_000710752,eccDNABase_000892668
eccDNABase_000890753,CircleBaseV2_003054448,eccDNABase_000802827
eccDNABase_000874443,eccDNABase_000015978,eccDNABase_000687238
CircleBaseV2_002816837,eccDNABase_000799672,eccDNABase_000537375
CircleBaseV2_003067334,eccDNABase_000887996,eccDNABase_000588474
eccDNABase_000713837,CircleBaseV2_003036907,eccDNABase_000893648
eccDNABase_000438798,eccDNABase_000034275,CircleBaseV2_002888217
eccDNABase_000546862,eccDNABase_000570220,eccDNABase_000682400
eccDNABase_000074943,eccDNABase_000011103,eccDNABase_000831816
eccDNABase_000015978,eccDNABase_000011265,eccDNABase_000644916
eccDNABase_000657330,CircleBaseV2_002782422,eccDNABase_000001937
eccDNABase_000537320,eccDNABase_000009986,CircleBaseV2_002843105
eccDNABase_000886793,CircleBaseV2_003055254,eccDNABase_000670749
eccDNABase_000439419,CircleBaseV2_003067334,CircleBaseV2_002812626
eccDNABase_000820985,eccDNABase_000608467,eccDNABase_000542872
CircleBaseV2_002868901,CircleBaseV2_002763325,eccDNABase_000012963
CircleBaseV2_000045011,eccDNABase_000523469,CircleBaseV2_000024963
eccDNABase_000495336,eccDNABase_000104101,CircleBaseV2_002887155
eccDNABase_000010004,eccDNABase_000443477,CircleBaseV2_002796055
eccDNABase_000700348,CircleBaseV2_002763080,eccDNABase_000015978
eccDNABase_000842984,CircleBaseV2_000020921,CircleBaseV2_003067341
eccDNABase_000886781,eccDNABase_000512348,eccDNABase_000443544
CircleBaseV2_002767691,eccDNABase_000587185,eccDNABase_000548897
eccDNABase_000583367,eccDNABase_000640618,eccDNABase_000063509
eccDNABase_000512362,eccDNABase_000524432,eccDNABase_000584319
eccDNABase_000015247,eccDNABase_000892291,CircleBaseV2_002766467
eccDNABase_000666145,eccDNABase_000585256,eccDNABase_000563955
eccDNABase_000438798,eccDNABase_000874442,CircleBaseV2_000043165
eccDNABase_000789634,CircleBaseV2_002863400,eccDNABase_000888027
eccDNABase_000886791,eccDNABase_000181675,CircleBaseV2_002857684
eccDNABase_000439398,eccDNABase_000000613,CircleBaseV2_002882723
CircleBaseV2_002804176,eccDNABase_000591017,eccDNABase_000001460
eccDNABase_000892439,eccDNABase_000531148,CircleBaseV2_003028308
eccDNABase_000823341,eccDNABase_000716127,eccDNABase_000525896
CircleBaseV2_003054367,CircleBaseV2_000024111,CircleBaseV2_002827178
eccDNABase_000671147,CircleBaseV2_002826239,CircleBaseV2_003023036
eccDNABase_000820775,eccDNABase_000711023,eccDNABase_000455475
eccDNABase_000112719,eccDNABase_000892577,eccDNABase_000643067
eccDNABase_000829518,CircleBaseV2_000045137,eccDNABase_000443511
CircleBaseV2_000023119,eccDNABase_000012849,eccDNABase_000663743
eccDNABase_000530504,CircleBaseV2_003067340,CircleBaseV2_002826140
CircleBaseV2_002828000,eccDNABase_000903129,eccDNABase_000015351
eccDNABase_000537361,eccDNABase_000512342,CircleBaseV2_002785682
eccDNABase_000015247,eccDNABase_000012943,eccDNABase_000647829
eccDNABase_000650216,eccDNABase_000832536,eccDNABase_000443468
eccDNABase_000624627,CircleBaseV2_002765323,eccDNABase_000892531
eccDNABase_000537375,CircleBaseV2_003055254,eccDNABase_000666774
eccDNABase_000008469,eccDNABase_000570229,eccDNABase_000886542
eccDNABase_000539371,eccDNABase_000455475,CircleBaseV2_002776327
CircleBaseV2_003068403,CircleBaseV2_003001370,eccDNABase_000644264
CircleBaseV2_000019205,CircleBaseV2_000010767,eccDNABase_000014103
CircleBaseV2_002850953,eccDNABase_000630657,eccDNABase_000010704
eccDNABase_000012395,eccDNABase_000530565,CircleBaseV2_002872656
CircleBaseV2_002908526,eccDNABase_000013499,eccDNABase_000689218
CircleBaseV2_000011683,eccDNABase_000704776,eccDNABase_000530455
eccDNABase_000441864,eccDNABase_000449860,eccDNABase_000699816
eccDNABase_000436753,eccDNABase_000892507,CircleBaseV2_003046188
CircleBaseV2_003070238,CircleBaseV2_002787860,eccDNABase_000538467
eccDNABase_000685701,eccDNABase_000453066,eccDNABase_000571116
eccDNABase_000524184,eccDNABase_000002193,CircleBaseV2_000033787
eccDNABase_000438690,eccDNABase_000438818,eccDNABase_000642205
eccDNABase_000631458,eccDNABase_000582579,eccDNABase_000509158
CircleBaseV2_003023044,eccDNABase_000874494,CircleBaseV2_002850398
eccDNABase_000834719,CircleBaseV2_002840291,eccDNABase_000000054
CircleBaseV2_000044216,eccDNABase_000682953,eccDNABase_000887450
