id,label,disease
eccDNABase_000912401,1,Fetal growth restriction
eccDNABase_000730963,1,Multiple diseases
eccDNABase_000455471,1,Fibrosarcoma
CircleBaseV2_002989524,1,Colorectal cancer
eccDNABase_000241553,1,Ovarian cancer
eccDNABase_000459338,1,Hiv infectious disease
CircleBaseV2_002805757,0,Healthy
CircleBaseV2_002799092,0,Healthy
eccDNABase_000002389,1,Clear cell renal cell carcinoma
CircleBaseV2_003055044,1,Glioblastoma cancer
eccDNABase_000090670,1,Cervical adenocarcinoma
eccDNABase_000887313,1,Dilated cardiomyopathy
eccDNABase_000830200,0,Healthy
eccDNABase_000896110,0,Healthy
eccDNABase_000557935,1,Stomach cancer
CircleBaseV2_002823662,0,Healthy
CircleBaseV2_002868202,0,Healthy
CircleBaseV2_000053660,0,Healthy
CircleBaseV2_003054725,1,Glioblastoma cancer
eccDNABase_000457973,1,Hiv infectious disease
eccDNABase_000280382,1,Prostate cancer
eccDNABase_000012742,1,Breast cancer
eccDNABase_000264665,1,Ovarian cancer
eccDNABase_000006750,1,Primary pulmonary hypertension
eccDNABase_000626315,0,Healthy
eccDNABase_000005690,1,Primary pulmonary hypertension
eccDNABase_000730676,0,Healthy
CircleBaseV2_002803253,0,Healthy
CircleBaseV2_003009678,1,Stomach
eccDNABase_000532609,1,Melanoma
CircleBaseV2_002897894,0,Healthy
eccDNABase_000006455,1,Primary pulmonary hypertension
CircleBaseV2_002829728,0,Healthy
eccDNABase_000000392,1,Chronic kidney disease
CircleBaseV2_002850515,0,Healthy
CircleBaseV2_002777551,0,Healthy
CircleBaseV2_002855591,0,Healthy
CircleBaseV2_002762775,0,Healthy
eccDNABase_000002973,1,Primary pulmonary hypertension
CircleBaseV2_001346051,1,Gastric cancer
eccDNABase_000670537,0,Healthy
CircleBaseV2_002835494,0,Healthy
CircleBaseV2_002996000,1,Stomach
eccDNABase_000563159,1,Stomach cancer
CircleBaseV2_002790971,0,Healthy
CircleBaseV2_002765695,0,Healthy
eccDNABase_000573231,1,Glioblastoma
CircleBaseV2_000054904,0,Healthy
CircleBaseV2_003027950,0,Healthy
eccDNABase_000013286,1,Lung squamous cell cancer
CircleBaseV2_002863215,0,Healthy
eccDNABase_000507877,1,Leukemia
CircleBaseV2_002856114,0,Healthy
CircleBaseV2_000245455,1,Gastric cancer
CircleBaseV2_003054895,1,Glioblastoma cancer
eccDNABase_000198984,1,Ovarian cancer
eccDNABase_000438869,1,Coronary artery disease
eccDNABase_000501410,1,Leukemia
eccDNABase_000012355,1,Lower grade glioma cancer
eccDNABase_000482645,1,Hiv infectious disease
CircleBaseV2_000016874,1,Cataract
eccDNABase_000439279,1,Sarcoma
eccDNABase_000008895,1,Hypopharynx cancer
eccDNABase_000582938,0,Healthy
eccDNABase_000010840,1,Sarcoma
CircleBaseV2_003068926,1,Dilated cardiomyopathy
eccDNABase_000002670,1,Clear cell renal cell carcinoma
eccDNABase_000535491,1,Melanoma
eccDNABase_000589984,0,Healthy
eccDNABase_000656127,0,Healthy
eccDNABase_000010016,1,Brain cancer
eccDNABase_000451419,1,Liver cancer
eccDNABase_000782968,0,Healthy
CircleBaseV2_003054513,1,Glioblastoma cancer
eccDNABase_000886249,0,Healthy
eccDNABase_000699806,0,Healthy
eccDNABase_000682773,0,Healthy
CircleBaseV2_000051798,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_000001328,0,Healthy
CircleBaseV2_000058658,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000530321,1,Chordoma
CircleBaseV2_003057006,1,Prostate cancer
eccDNABase_000070290,1,Cervical adenocarcinoma
eccDNABase_000446277,1,Lung cancer
eccDNABase_000439160,1,Sarcoma
eccDNABase_000531014,1,Neuroblastoma
eccDNABase_000002071,1,Chronic kidney disease
eccDNABase_000577552,0,Healthy
CircleBaseV2_002790440,0,Healthy
eccDNABase_000537254,1,Chordoma
eccDNABase_000678086,0,Healthy
eccDNABase_000901868,0,Healthy
eccDNABase_000692494,0,Healthy
eccDNABase_000531081,1,Neuroblastoma
CircleBaseV2_002943376,1,Colorectal cancer
eccDNABase_000782905,0,Healthy
eccDNABase_000438808,1,Lung cancer
CircleBaseV2_000009115,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000512383,1,Hematopoietic cancer
eccDNABase_000549718,1,Stomach cancer
eccDNABase_000451935,0,Healthy
CircleBaseV2_002819320,0,Healthy
CircleBaseV2_002974832,1,Colorectal cancer
eccDNABase_000547914,1,Stomach cancer
CircleBaseV2_002786642,0,Healthy
CircleBaseV2_002927506,1,Colorectal cancer
CircleBaseV2_002547074,1,Gastric cancer
CircleBaseV2_000012289,0,Healthy
eccDNABase_000570376,1,Branchio-oculo-facial syndrome (bofs)
CircleBaseV2_002885761,0,Healthy
eccDNABase_000573791,1,Glioblastoma
CircleBaseV2_002999229,1,Stomach
eccDNABase_000830411,0,Healthy
CircleBaseV2_002958281,1,Colorectal cancer
eccDNABase_000512392,1,Hematopoietic cancer
CircleBaseV2_002903406,0,Healthy
eccDNABase_000549851,1,Stomach cancer
eccDNABase_000873562,1,Systemic lupus erythematosus
eccDNABase_000009920,1,Lung cancer
eccDNABase_000011164,1,Skin cancer
CircleBaseV2_002961858,1,Colorectal cancer
CircleBaseV2_002996303,1,Stomach
eccDNABase_000901803,0,Healthy
eccDNABase_000530726,1,Neuroblastoma
eccDNABase_000912878,1,Fetal growth restriction
eccDNABase_000635844,0,Healthy
eccDNABase_000539423,1,Coronary artery disease
CircleBaseV2_003070018,0,Healthy
CircleBaseV2_002819286,0,Healthy
eccDNABase_000528946,1,Leukemia
CircleBaseV2_002846960,0,Healthy
eccDNABase_000015338,1,Esophageal cancer
CircleBaseV2_002864812,0,Healthy
CircleBaseV2_002779435,0,Healthy
CircleBaseV2_002868641,0,Healthy
eccDNABase_000586225,0,Healthy
eccDNABase_000711033,0,Healthy
eccDNABase_000012725,1,Breast cancer
eccDNABase_000013596,1,Skin cancer
CircleBaseV2_002823353,0,Healthy
eccDNABase_000574420,1,Glioblastoma
CircleBaseV2_002823131,0,Healthy
eccDNABase_000441942,1,Caid syndrome
eccDNABase_000439348,1,Neuroblastoma
CircleBaseV2_003038721,0,Healthy
eccDNABase_000057877,1,Cervical adenocarcinoma
eccDNABase_000011837,1,Sarcoma
eccDNABase_000746864,1,Multiple diseases
eccDNABase_000598275,0,Healthy
eccDNABase_000491410,1,Hiv infectious disease
eccDNABase_000783078,0,Healthy
CircleBaseV2_002880160,0,Healthy
eccDNABase_000394460,1,Prostate cancer
CircleBaseV2_003049194,0,Healthy
eccDNABase_000675307,0,Healthy
eccDNABase_000560722,1,Stomach cancer
eccDNABase_000570096,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000683840,0,Healthy
eccDNABase_000539232,1,Coronary artery disease
eccDNABase_000595011,0,Healthy
eccDNABase_000618279,0,Healthy
eccDNABase_000595395,0,Healthy
CircleBaseV2_002836150,0,Healthy
CircleBaseV2_002791752,0,Healthy
eccDNABase_000001731,1,Chronic kidney disease
eccDNABase_000397795,1,Prostate cancer
CircleBaseV2_001097929,1,Gastric cancer
eccDNABase_000589899,0,Healthy
eccDNABase_000714236,0,Healthy
eccDNABase_000002868,1,Clear cell renal cell carcinoma
eccDNABase_000912108,1,Fetal growth restriction
CircleBaseV2_002884468,0,Healthy
eccDNABase_000650942,0,Healthy
CircleBaseV2_000014326,0,Healthy
CircleBaseV2_003054443,1,Systemic lupus erythematosus
CircleBaseV2_002841971,0,Healthy
CircleBaseV2_003013588,1,Stomach
eccDNABase_000791307,0,Healthy
eccDNABase_000688234,0,Healthy
CircleBaseV2_003047445,0,Healthy
CircleBaseV2_002857513,0,Healthy
CircleBaseV2_002824541,0,Healthy
CircleBaseV2_002812205,0,Healthy
eccDNABase_000530810,1,Neuroblastoma
eccDNABase_000569505,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000084568,1,Lymphoma
eccDNABase_000706270,0,Healthy
eccDNABase_000703702,0,Healthy
eccDNABase_000466475,1,Hiv infectious disease
eccDNABase_000811782,0,Healthy
eccDNABase_000013531,1,Esophageal cancer
eccDNABase_000902142,0,Healthy
CircleBaseV2_002792759,0,Healthy
eccDNABase_000812418,0,Healthy
eccDNABase_000740975,1,Multiple diseases
CircleBaseV2_002991415,1,Primary pulmonary hypertension
eccDNABase_000000430,1,Chronic kidney disease
CircleBaseV2_002760909,0,Healthy
eccDNABase_000587706,0,Healthy
eccDNABase_000429786,1,Ovarian cancer
CircleBaseV2_001477773,1,Gastric cancer
CircleBaseV2_003055419,1,Breast cancer
CircleBaseV2_002880914,0,Healthy
CircleBaseV2_002778988,0,Healthy
eccDNABase_000811502,0,Healthy
CircleBaseV2_002865006,0,Healthy
CircleBaseV2_000051036,0,Healthy
eccDNABase_000898948,0,Healthy
eccDNABase_000913403,1,Fetal growth restriction
CircleBaseV2_000005070,0,Healthy
CircleBaseV2_002825643,0,Healthy
eccDNABase_000538514,1,Coronary artery disease
eccDNABase_000579743,0,Healthy
CircleBaseV2_002785923,0,Healthy
eccDNABase_000009796,1,Hypopharynx cancer
CircleBaseV2_000006975,1,Cataract
eccDNABase_000631959,0,Healthy
eccDNABase_000141113,1,Prostate cancer
eccDNABase_000311396,1,Prostate cancer
CircleBaseV2_000027398,0,Healthy
eccDNABase_000295226,1,Prostate cancer
eccDNABase_000002480,1,Clear cell renal cell carcinoma
eccDNABase_000004175,1,Primary pulmonary hypertension
CircleBaseV2_000045552,0,Healthy
CircleBaseV2_000059918,0,Healthy
CircleBaseV2_002802143,0,Healthy
eccDNABase_000413145,1,Ovarian cancer
eccDNABase_000835189,0,Healthy
CircleBaseV2_002899776,0,Healthy
CircleBaseV2_003011570,1,Stomach
eccDNABase_000007312,1,Hypopharynx cancer
eccDNABase_000455458,1,Fibrosarcoma
eccDNABase_000569689,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000523761,1,Melanoma
CircleBaseV2_002991084,1,Primary pulmonary hypertension
CircleBaseV2_000043961,0,Healthy
eccDNABase_000781761,0,Healthy
eccDNABase_000002881,1,Clear cell renal cell carcinoma
eccDNABase_000530873,1,Neuroblastoma
eccDNABase_000714809,0,Healthy
eccDNABase_000002102,1,Chronic kidney disease
eccDNABase_000530850,1,Neuroblastoma
eccDNABase_000012943,1,Urinary bladder cancer
eccDNABase_000439356,1,Neuroblastoma
eccDNABase_000798777,0,Healthy
CircleBaseV2_003029061,0,Healthy
eccDNABase_000535511,1,Melanoma
eccDNABase_000522686,1,Melanoma
eccDNABase_000530028,1,Leukemia
eccDNABase_000008912,1,Hypopharynx cancer
eccDNABase_000580760,0,Healthy
eccDNABase_000887267,1,Dilated cardiomyopathy
CircleBaseV2_002980338,1,Colorectal cancer
eccDNABase_000670223,0,Healthy
eccDNABase_000818317,0,Healthy
eccDNABase_000685989,0,Healthy
eccDNABase_000530713,1,Neuroblastoma
eccDNABase_000439848,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000703007,0,Healthy
eccDNABase_000002647,1,Clear cell renal cell carcinoma
eccDNABase_000599330,0,Healthy
eccDNABase_000892551,1,Colorectal adenoma
eccDNABase_000636941,0,Healthy
CircleBaseV2_003054871,1,Glioblastoma cancer
eccDNABase_000825793,0,Healthy
eccDNABase_000002779,1,Clear cell renal cell carcinoma
eccDNABase_000007342,1,Hypopharynx cancer
eccDNABase_000907684,0,Healthy
eccDNABase_000486001,1,Hiv infectious disease
eccDNABase_000604268,0,Healthy
CircleBaseV2_002783612,0,Healthy
eccDNABase_000115418,1,Cervical adenocarcinoma
eccDNABase_000803956,0,Healthy
eccDNABase_000439723,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_002897422,0,Healthy
eccDNABase_000887647,1,Dilated cardiomyopathy
eccDNABase_000597416,0,Healthy
eccDNABase_000009524,1,Hypopharynx cancer
CircleBaseV2_000404325,1,Gastric cancer
eccDNABase_000524989,1,Leukemia
eccDNABase_000007510,1,Hypopharynx cancer
eccDNABase_000788708,0,Healthy
eccDNABase_000634753,0,Healthy
eccDNABase_000014344,1,Sarcoma
eccDNABase_000887809,1,Dilated cardiomyopathy
eccDNABase_000015401,1,Pancreatic cancer
eccDNABase_000536027,1,Glioblastoma
eccDNABase_000002564,1,Clear cell renal cell carcinoma
eccDNABase_000439510,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000011700,1,Sarcoma
eccDNABase_000632066,0,Healthy
eccDNABase_000439398,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000805566,0,Healthy
CircleBaseV2_002819947,0,Healthy
CircleBaseV2_000053879,0,Healthy
eccDNABase_000535989,1,Breast cancer
eccDNABase_000109514,1,Lymphoma
CircleBaseV2_002822678,0,Healthy
CircleBaseV2_002783979,0,Healthy
eccDNABase_000467355,1,Hiv infectious disease
CircleBaseV2_001231200,1,Gastric cancer
eccDNABase_000007257,1,Hypopharynx cancer
CircleBaseV2_002809315,0,Healthy
eccDNABase_000902082,0,Healthy
eccDNABase_000757395,1,Multiple diseases
eccDNABase_000678544,0,Healthy
eccDNABase_000611091,0,Healthy
eccDNABase_000438660,1,Hematopoietic cancer
CircleBaseV2_002759530,0,Healthy
CircleBaseV2_000405640,1,Gastric cancer
eccDNABase_000152052,1,Ovarian cancer
CircleBaseV2_002837115,0,Healthy
eccDNABase_000443616,0,Healthy
CircleBaseV2_000006769,0,Healthy
CircleBaseV2_003068919,1,Dilated cardiomyopathy
eccDNABase_000839881,0,Healthy
eccDNABase_000820728,0,Healthy
CircleBaseV2_000054412,0,Healthy
CircleBaseV2_002867925,0,Healthy
eccDNABase_000534739,1,Melanoma
CircleBaseV2_003016772,1,Stomach
CircleBaseV2_002839280,0,Healthy
eccDNABase_000007923,1,Hypopharynx cancer
CircleBaseV2_002823669,0,Healthy
eccDNABase_000618356,0,Healthy
CircleBaseV2_002811990,0,Healthy
eccDNABase_000118816,1,Cervical adenocarcinoma
eccDNABase_000441438,1,Leukemia
eccDNABase_000313203,1,Ovarian cancer
eccDNABase_000639089,0,Healthy
eccDNABase_000541567,1,Stomach cancer
CircleBaseV2_000036872,0,Healthy
CircleBaseV2_003055284,1,Breast cancer
eccDNABase_000707487,0,Healthy
CircleBaseV2_002827388,0,Healthy
eccDNABase_000913317,1,Fetal growth restriction
eccDNABase_000600046,0,Healthy
eccDNABase_000585668,0,Healthy
eccDNABase_000025163,1,Cervical adenocarcinoma
CircleBaseV2_002847472,0,Healthy
CircleBaseV2_000029200,1,Hypopharyngeal squamous cell carcinoma
CircleBaseV2_002775927,0,Healthy
CircleBaseV2_000847710,1,Gastric cancer
eccDNABase_000831349,0,Healthy
eccDNABase_000227878,1,Ovarian cancer
eccDNABase_000002212,1,Type 2 diabetes mellitus
eccDNABase_000015125,1,Urinary bladder cancer
eccDNABase_000531053,1,Neuroblastoma
eccDNABase_000715713,0,Healthy
CircleBaseV2_000027388,1,Cataract
eccDNABase_000874024,1,Glioblastoma
eccDNABase_000888125,1,Dilated cardiomyopathy
CircleBaseV2_000025815,0,Healthy
eccDNABase_000844665,0,Healthy
eccDNABase_000011173,1,Sarcoma
eccDNABase_000439934,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000109571,1,Lymphoma
eccDNABase_000538610,1,Coronary artery disease
eccDNABase_000873671,1,Glioblastoma
eccDNABase_000703312,0,Healthy
CircleBaseV2_002836022,0,Healthy
eccDNABase_000523578,1,Melanoma
eccDNABase_000584783,0,Healthy
CircleBaseV2_000049316,0,Healthy
eccDNABase_000008644,1,Hypopharynx cancer
CircleBaseV2_000014606,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000156082,1,Ovarian cancer
CircleBaseV2_002075672,1,Gastric cancer
CircleBaseV2_000373678,1,Gastric cancer
eccDNABase_000651681,0,Healthy
CircleBaseV2_003055386,1,Breast cancer
eccDNABase_000492535,1,Hiv infectious disease
eccDNABase_000004717,1,Primary pulmonary hypertension
eccDNABase_000892892,1,Colorectal adenoma
CircleBaseV2_000049431,0,Healthy
eccDNABase_000626188,0,Healthy
CircleBaseV2_002816444,0,Healthy
eccDNABase_000111763,1,Lymphoma
eccDNABase_000530755,1,Neuroblastoma
CircleBaseV2_002782431,0,Healthy
CircleBaseV2_000056082,0,Healthy
CircleBaseV2_002862013,0,Healthy
CircleBaseV2_003023036,1,Multiple myeloma cancer
CircleBaseV2_003041551,0,Healthy
eccDNABase_000569382,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000895648,0,Healthy
CircleBaseV2_003022660,1,Stomach
eccDNABase_000554004,1,Stomach cancer
eccDNABase_000657879,0,Healthy
eccDNABase_000015393,1,Esophageal cancer
eccDNABase_000511300,1,Leukemia
eccDNABase_000601774,0,Healthy
eccDNABase_000533762,1,Melanoma
CircleBaseV2_003048794,0,Healthy
eccDNABase_000894747,1,Neuroblastoma
eccDNABase_000614845,0,Healthy
eccDNABase_000409597,1,Prostate cancer
eccDNABase_000530917,1,Neuroblastoma
eccDNABase_000001401,1,Chronic kidney disease
CircleBaseV2_003068878,1,Dilated cardiomyopathy
eccDNABase_000887145,1,Dilated cardiomyopathy
CircleBaseV2_000046655,0,Healthy
eccDNABase_000671073,0,Healthy
eccDNABase_000439585,1,Smarca4-deficient sarcoma of thorax
CircleBaseV2_003004292,1,Stomach
CircleBaseV2_002793809,0,Healthy
eccDNABase_000612913,0,Healthy
eccDNABase_000894675,1,Neuroblastoma
eccDNABase_000538405,1,Coronary artery disease
eccDNABase_000569160,1,Branchio-oculo-facial syndrome (bofs)
CircleBaseV2_002862848,0,Healthy
CircleBaseV2_002889267,0,Healthy
eccDNABase_000615299,0,Healthy
eccDNABase_000704568,0,Healthy
eccDNABase_000632746,0,Healthy
eccDNABase_000439363,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000013900,1,Sarcoma
eccDNABase_000536557,1,Leukemia
CircleBaseV2_002765095,0,Healthy
eccDNABase_000058561,1,Lymphoma
eccDNABase_000525775,1,Breast cancer
CircleBaseV2_000002837,0,Healthy
eccDNABase_000723113,1,Multiple diseases
eccDNABase_000655527,0,Healthy
eccDNABase_000826053,0,Healthy
eccDNABase_000806933,0,Healthy
CircleBaseV2_003054885,1,Glioblastoma cancer
eccDNABase_000764676,1,Multiple diseases
CircleBaseV2_003067359,1,Dilated cardiomyopathy
eccDNABase_000474897,1,Hiv infectious disease
eccDNABase_000634011,0,Healthy
eccDNABase_000532826,1,Melanoma
CircleBaseV2_002837632,0,Healthy
eccDNABase_000894782,1,Neuroblastoma
eccDNABase_000696934,0,Healthy
eccDNABase_000512275,1,Leukemia
CircleBaseV2_000043925,0,Healthy
eccDNABase_000021222,1,Cervical adenocarcinoma
eccDNABase_000782323,0,Healthy
eccDNABase_000613882,0,Healthy
eccDNABase_000582697,0,Healthy
CircleBaseV2_002804914,0,Healthy
eccDNABase_000642521,0,Healthy
eccDNABase_000438906,1,Sarcoma
CircleBaseV2_002879662,0,Healthy
eccDNABase_000614576,0,Healthy
eccDNABase_000815495,0,Healthy
CircleBaseV2_003054902,1,Glioblastoma cancer
CircleBaseV2_000001583,0,Healthy
eccDNABase_000803066,0,Healthy
eccDNABase_000628632,0,Healthy
eccDNABase_000531115,1,Neuroblastoma
CircleBaseV2_002877745,0,Healthy
CircleBaseV2_002800746,0,Healthy
eccDNABase_000904886,0,Healthy
eccDNABase_000677190,0,Healthy
eccDNABase_000907221,0,Healthy
eccDNABase_000048746,1,Cervical adenocarcinoma
eccDNABase_000479532,1,Hiv infectious disease
eccDNABase_000713551,0,Healthy
eccDNABase_000439661,1,Smarca4-deficient sarcoma of thorax
eccDNABase_000012448,1,Sarcoma
eccDNABase_000570807,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000001820,1,Chronic kidney disease
CircleBaseV2_000051035,1,Hypopharyngeal squamous cell carcinoma
eccDNABase_000002458,1,Clear cell renal cell carcinoma
CircleBaseV2_003028735,0,Healthy
eccDNABase_000120127,1,Cervical adenocarcinoma
CircleBaseV2_002852739,0,Healthy
eccDNABase_000674848,0,Healthy
eccDNABase_000564356,1,Stomach cancer
CircleBaseV2_002760379,0,Healthy
CircleBaseV2_000054528,0,Healthy
eccDNABase_000893487,1,Colorectal adenoma
CircleBaseV2_002840998,0,Healthy
eccDNABase_000579067,0,Healthy
eccDNABase_000658122,0,Healthy
CircleBaseV2_002850914,0,Healthy
eccDNABase_000008342,1,Hypopharynx cancer
CircleBaseV2_002918683,1,Colorectal cancer
eccDNABase_000784065,0,Healthy
CircleBaseV2_000048335,0,Healthy
CircleBaseV2_002837222,0,Healthy
eccDNABase_000103181,1,Lymphoma
CircleBaseV2_002833830,0,Healthy
CircleBaseV2_003000674,1,Stomach
CircleBaseV2_000261363,1,Gastric cancer
eccDNABase_000667970,0,Healthy
CircleBaseV2_002766398,0,Healthy
eccDNABase_000077052,1,Lymphoma
eccDNABase_000806527,0,Healthy
eccDNABase_000009769,1,Hypopharynx cancer
CircleBaseV2_002822295,0,Healthy
eccDNABase_000837057,0,Healthy
eccDNABase_000000043,1,Chronic kidney disease
eccDNABase_000094347,1,Lymphoma
CircleBaseV2_000056774,0,Healthy
eccDNABase_000028915,1,Cervical adenocarcinoma
CircleBaseV2_002895289,0,Healthy
eccDNABase_000449991,1,Colon cancer
eccDNABase_000553204,1,Stomach cancer
CircleBaseV2_002840478,0,Healthy
eccDNABase_000538843,1,Coronary artery disease
eccDNABase_000569435,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000897815,0,Healthy
CircleBaseV2_001582897,1,Gastric cancer
eccDNABase_000576956,0,Healthy
eccDNABase_000006988,1,Primary pulmonary hypertension
CircleBaseV2_002828534,0,Healthy
eccDNABase_000631437,0,Healthy
CircleBaseV2_002893204,0,Healthy
eccDNABase_000818795,0,Healthy
eccDNABase_000596923,0,Healthy
eccDNABase_000012194,1,Breast cancer
eccDNABase_000011200,1,Breast cancer
eccDNABase_000224942,1,Prostate cancer
CircleBaseV2_002825215,0,Healthy
eccDNABase_000692877,0,Healthy
CircleBaseV2_000028993,0,Healthy
eccDNABase_000644751,0,Healthy
CircleBaseV2_002834159,0,Healthy
CircleBaseV2_003054630,1,Glioblastoma cancer
eccDNABase_000072384,1,Lymphoma
eccDNABase_000569942,1,Branchio-oculo-facial syndrome (bofs)
eccDNABase_000794636,0,Healthy
CircleBaseV2_003055009,1,Glioblastoma cancer
eccDNABase_000608925,0,Healthy
eccDNABase_000838188,0,Healthy
eccDNABase_000653407,0,Healthy
CircleBaseV2_003055040,1,Glioblastoma cancer
eccDNABase_000893215,1,Colorectal adenoma
CircleBaseV2_002850906,0,Healthy
eccDNABase_000000998,1,Chronic kidney disease
eccDNABase_000097868,1,Cervical adenocarcinoma
CircleBaseV2_002794127,0,Healthy
CircleBaseV2_002994018,1,Primary pulmonary hypertension
eccDNABase_000787259,0,Healthy
CircleBaseV2_003045662,0,Healthy
CircleBaseV2_002851870,0,Healthy
eccDNABase_000012879,1,Urinary bladder cancer
eccDNABase_000635102,0,Healthy
eccDNABase_000525242,1,Breast cancer
CircleBaseV2_000015747,1,Cataract
CircleBaseV2_000021994,1,Cataract
eccDNABase_000442022,1,Caid syndrome
eccDNABase_000005086,1,Primary pulmonary hypertension
eccDNABase_000068173,1,Cervical adenocarcinoma
